base,dataset,reranker,seed,metric,value
sasrec,amazon-beauty,none,1,HR@10,0.08907419443130493
sasrec,amazon-beauty,none,1,Diversity,0.8840577006340027
sasrec,amazon-beauty,none,1,Coverage,0.3941833716726914
sasrec,amazon-beauty,none,1,AvgPop,38.8355064910452
sasrec,amazon-beauty,mmr_lam=1.0,1,NDCG@10,0.026929136365652084
sasrec,amazon-beauty,mmr_lam=1.0,1,Recall@10,0.04267817363142967
sasrec,amazon-beauty,mmr_lam=1.0,1,HR@10,0.08907419443130493
sasrec,amazon-beauty,mmr_lam=1.0,1,Diversity,0.8840577006340027
sasrec,amazon-beauty,mmr_lam=1.0,1,Coverage,0.3941833716726914
sasrec,amazon-beauty,mmr_lam=1.0,1,AvgPop,38.8355064910452
sasrec,amazon-beauty,mmr_lam=0.8,1,NDCG@10,0.02637285552918911
sasrec,amazon-beauty,mmr_lam=0.8,1,Recall@10,0.04168019816279411
sasrec,amazon-beauty,mmr_lam=0.8,1,HR@10,0.08850564062595367
sasrec,amazon-beauty,mmr_lam=0.8,1,Diversity,0.9095926880836487
sasrec,amazon-beauty,mmr_lam=0.8,1,Coverage,0.39549786395004927
sasrec,amazon-beauty,mmr_lam=0.8,1,AvgPop,38.56781957737137
sasrec,amazon-beauty,mmr_lam=0.6,1,NDCG@10,0.024512968957424164
sasrec,amazon-beauty,mmr_lam=0.6,1,Recall@10,0.03743685409426689
sasrec,amazon-beauty,mmr_lam=0.6,1,HR@10,0.08234625309705734
sasrec,amazon-beauty,mmr_lam=0.6,1,Diversity,0.9370021224021912
sasrec,amazon-beauty,mmr_lam=0.6,1,Coverage,0.3989484061781137
sasrec,amazon-beauty,mmr_lam=0.6,1,AvgPop,37.818942480811145
sasrec,amazon-beauty,mmr_lam=0.4,1,NDCG@10,0.02293088100850582
sasrec,amazon-beauty,mmr_lam=0.4,1,Recall@10,0.03392503038048744
sasrec,amazon-beauty,mmr_lam=0.4,1,HR@10,0.07732398062944412
sasrec,amazon-beauty,mmr_lam=0.4,1,Diversity,0.9594354033470154
sasrec,amazon-beauty,mmr_lam=0.4,1,Coverage,0.40157739073282944
sasrec,amazon-beauty,mmr_lam=0.4,1,AvgPop,36.5621339903345
sasrec,amazon-beauty,mmr_lam=0.2,1,NDCG@10,0.021358797326683998
sasrec,amazon-beauty,mmr_lam=0.2,1,Recall@10,0.03139032423496246
sasrec,amazon-beauty,mmr_lam=0.2,1,HR@10,0.07372311502695084
sasrec,amazon-beauty,mmr_lam=0.2,1,Diversity,0.9759032726287842
sasrec,amazon-beauty,mmr_lam=0.2,1,Coverage,0.4198159710811699
sasrec,amazon-beauty,mmr_lam=0.2,1,AvgPop,35.88193878517957
sasrec,amazon-beauty,dpp_alpha=0.5,1,NDCG@10,0.0253006462007761
sasrec,amazon-beauty,dpp_alpha=0.5,1,Recall@10,0.039083559066057205
sasrec,amazon-beauty,dpp_alpha=0.5,1,HR@10,0.08462049067020416
sasrec,amazon-beauty,dpp_alpha=0.5,1,Diversity,0.9258521199226379
sasrec,amazon-beauty,dpp_alpha=0.5,1,Coverage,0.3940190601380217
sasrec,amazon-beauty,dpp_alpha=0.5,1,AvgPop,38.25889320572349
sasrec,amazon-beauty,dpp_alpha=1.0,1,NDCG@10,0.026161272078752518
sasrec,amazon-beauty,dpp_alpha=1.0,1,Recall@10,0.04092447832226753
sasrec,amazon-beauty,dpp_alpha=1.0,1,HR@10,0.08755803853273392
sasrec,amazon-beauty,dpp_alpha=1.0,1,Diversity,0.9123093485832214
sasrec,amazon-beauty,dpp_alpha=1.0,1,Coverage,0.3935261255340125
sasrec,amazon-beauty,dpp_alpha=1.0,1,AvgPop,38.72855112290344
sasrec,amazon-beauty,dpp_alpha=2.0,1,NDCG@10,0.026406660676002502
sasrec,amazon-beauty,dpp_alpha=2.0,1,Recall@10,0.04138553887605667
sasrec,amazon-beauty,dpp_alpha=2.0,1,HR@10,0.08774755895137787
sasrec,amazon-beauty,dpp_alpha=2.0,1,Diversity,0.9014664888381958
sasrec,amazon-beauty,dpp_alpha=2.0,1,Coverage,0.3927045678606638
sasrec,amazon-beauty,dpp_alpha=2.0,1,AvgPop,38.878157869800056
sasrec,amazon-beauty,dpp_alpha=4.0,1,NDCG@10,0.02661345712840557
sasrec,amazon-beauty,dpp_alpha=4.0,1,Recall@10,0.04178983345627785
sasrec,amazon-beauty,dpp_alpha=4.0,1,HR@10,0.08850564062595367
sasrec,amazon-beauty,dpp_alpha=4.0,1,Diversity,0.8934183120727539
sasrec,amazon-beauty,dpp_alpha=4.0,1,Coverage,0.39484061781137036
sasrec,amazon-beauty,dpp_alpha=4.0,1,AvgPop,38.901260305126506
sasrec,amazon-beauty,none,2,NDCG@10,0.032059721648693085
sasrec,amazon-beauty,none,2,Recall@10,0.05333929508924484
sasrec,amazon-beauty,none,2,HR@10,0.10433052480220795
sasrec,amazon-beauty,none,2,Diversity,0.8346033692359924
sasrec,amazon-beauty,none,2,Coverage,0.2803154781465659
sasrec,amazon-beauty,none,2,AvgPop,62.74971098265896
sasrec,amazon-beauty,mmr_lam=1.0,2,NDCG@10,0.032059721648693085
sasrec,amazon-beauty,mmr_lam=1.0,2,Recall@10,0.05333929508924484
sasrec,amazon-beauty,mmr_lam=1.0,2,HR@10,0.10433052480220795
sasrec,amazon-beauty,mmr_lam=1.0,2,Diversity,0.8346033692359924
sasrec,amazon-beauty,mmr_lam=1.0,2,Coverage,0.2803154781465659
sasrec,amazon-beauty,mmr_lam=1.0,2,AvgPop,62.74971098265896
sasrec,amazon-beauty,mmr_lam=0.8,2,NDCG@10,0.030679848045110703
sasrec,amazon-beauty,mmr_lam=0.8,2,Recall@10,0.05089978128671646
sasrec,amazon-beauty,mmr_lam=0.8,2,HR@10,0.10016109049320221
sasrec,amazon-beauty,mmr_lam=0.8,2,Diversity,0.8743641376495361
sasrec,amazon-beauty,mmr_lam=0.8,2,Coverage,0.28261583963194215
sasrec,amazon-beauty,mmr_lam=0.8,2,AvgPop,61.544811901828865
sasrec,amazon-beauty,mmr_lam=0.6,2,NDCG@10,0.02775210700929165
sasrec,amazon-beauty,mmr_lam=0.6,2,Recall@10,0.044222936034202576
sasrec,amazon-beauty,mmr_lam=0.6,2,HR@10,0.08926371484994888
sasrec,amazon-beauty,mmr_lam=0.6,2,Diversity,0.9187958836555481
sasrec,amazon-beauty,mmr_lam=0.6,2,Coverage,0.2905027932960894
sasrec,amazon-beauty,mmr_lam=0.6,2,AvgPop,58.54104993840614
sasrec,amazon-beauty,mmr_lam=0.4,2,NDCG@10,0.02456250600516796
sasrec,amazon-beauty,mmr_lam=0.4,2,Recall@10,0.03772684559226036
sasrec,amazon-beauty,mmr_lam=0.4,2,HR@10,0.07969297468662262
sasrec,amazon-beauty,mmr_lam=0.4,2,Diversity,0.9550747871398926
sasrec,amazon-beauty,mmr_lam=0.4,2,Coverage,0.301840289188301
sasrec,amazon-beauty,mmr_lam=0.4,2,AvgPop,54.13485264853596
sasrec,amazon-beauty,mmr_lam=0.2,2,NDCG@10,0.021589625626802444
sasrec,amazon-beauty,mmr_lam=0.2,2,Recall@10,0.03180363401770592
sasrec,amazon-beauty,mmr_lam=0.2,2,HR@10,0.07002747803926468
sasrec,amazon-beauty,mmr_lam=0.2,2,Diversity,0.9745127558708191
sasrec,amazon-beauty,mmr_lam=0.2,2,Coverage,0.30890568517909955
sasrec,amazon-beauty,mmr_lam=0.2,2,AvgPop,50.541334217757985
sasrec,amazon-beauty,dpp_alpha=0.5,2,NDCG@10,0.028315680101513863
sasrec,amazon-beauty,dpp_alpha=0.5,2,Recall@10,0.04441145807504654
sasrec,amazon-beauty,dpp_alpha=0.5,2,HR@10,0.09002179652452469
sasrec,amazon-beauty,dpp_alpha=0.5,2,Diversity,0.903017520904541
sasrec,amazon-beauty,dpp_alpha=0.5,2,Coverage,0.2852448241866579
sasrec,amazon-beauty,dpp_alpha=0.5,2,AvgPop,59.89110205628731
sasrec,amazon-beauty,dpp_alpha=1.0,2,NDCG@10,0.030103545635938644
sasrec,amazon-beauty,dpp_alpha=1.0,2,Recall@10,0.04882383346557617
sasrec,amazon-beauty,dpp_alpha=1.0,2,HR@10,0.09712877869606018
sasrec,amazon-beauty,dpp_alpha=1.0,2,Diversity,0.8795593976974487
sasrec,amazon-beauty,dpp_alpha=1.0,2,Coverage,0.28393033190930006
sasrec,amazon-beauty,dpp_alpha=1.0,2,AvgPop,61.67974983417038
sasrec,amazon-beauty,dpp_alpha=2.0,2,NDCG@10,0.031149595975875854
sasrec,amazon-beauty,dpp_alpha=2.0,2,Recall@10,0.051257096230983734
sasrec,amazon-beauty,dpp_alpha=2.0,2,HR@10,0.10035061091184616
sasrec,amazon-beauty,dpp_alpha=2.0,2,Diversity,0.859850287437439
sasrec,amazon-beauty,dpp_alpha=2.0,2,Coverage,0.2806441012159054
sasrec,amazon-beauty,dpp_alpha=2.0,2,AvgPop,62.49663602766986
sasrec,amazon-beauty,dpp_alpha=4.0,2,NDCG@10,0.03163691982626915
sasrec,amazon-beauty,dpp_alpha=4.0,2,Recall@10,0.05241786316037178
sasrec,amazon-beauty,dpp_alpha=4.0,2,HR@10,0.10271960496902466
sasrec,amazon-beauty,dpp_alpha=4.0,2,Diversity,0.8470888137817383
sasrec,amazon-beauty,dpp_alpha=4.0,2,Coverage,0.28113703581991456
sasrec,amazon-beauty,dpp_alpha=4.0,2,AvgPop,62.804737989197385
sasrec,amazon-beauty,none,3,NDCG@10,0.01890650950372219
sasrec,amazon-beauty,none,3,Recall@10,0.029948504641652107
sasrec,amazon-beauty,none,3,HR@10,0.06396285444498062
sasrec,amazon-beauty,none,3,Diversity,0.9087684154510498
sasrec,amazon-beauty,none,3,Coverage,0.2288859677949392
sasrec,amazon-beauty,none,3,AvgPop,50.11621339903345
sasrec,amazon-beauty,mmr_lam=1.0,3,NDCG@10,0.01890650950372219
sasrec,amazon-beauty,mmr_lam=1.0,3,Recall@10,0.029948504641652107
sasrec,amazon-beauty,mmr_lam=1.0,3,HR@10,0.06396285444498062
sasrec,amazon-beauty,mmr_lam=1.0,3,Diversity,0.9087684154510498
sasrec,amazon-beauty,mmr_lam=1.0,3,Coverage,0.2288859677949392
sasrec,amazon-beauty,mmr_lam=1.0,3,AvgPop,50.11621339903345
sasrec,amazon-beauty,mmr_lam=0.8,3,NDCG@10,0.01879594288766384
sasrec,amazon-beauty,mmr_lam=0.8,3,Recall@10,0.029866786673665047
sasrec,amazon-beauty,mmr_lam=0.8,3,HR@10,0.06377333402633667
sasrec,amazon-beauty,mmr_lam=0.8,3,Diversity,0.9312730431556702
sasrec,amazon-beauty,mmr_lam=0.8,3,Coverage,0.2249424909628656
sasrec,amazon-beauty,mmr_lam=0.8,3,AvgPop,50.25820145930067
sasrec,amazon-beauty,mmr_lam=0.6,3,NDCG@10,0.017472906038165092
sasrec,amazon-beauty,mmr_lam=0.6,3,Recall@10,0.027387654408812523
sasrec,amazon-beauty,mmr_lam=0.6,3,HR@10,0.060646262019872665
sasrec,amazon-beauty,mmr_lam=0.6,3,Diversity,0.9525246024131775
sasrec,amazon-beauty,mmr_lam=0.6,3,Coverage,0.22609267170555372
sasrec,amazon-beauty,mmr_lam=0.6,3,AvgPop,49.839514829906186
sasrec,amazon-beauty,mmr_lam=0.4,3,NDCG@10,0.01589030958712101
sasrec,amazon-beauty,mmr_lam=0.4,3,Recall@10,0.02437673509120941
sasrec,amazon-beauty,mmr_lam=0.4,3,HR@10,0.05695062875747681
sasrec,amazon-beauty,mmr_lam=0.4,3,Diversity,0.9697312116622925
sasrec,amazon-beauty,mmr_lam=0.4,3,Coverage,0.2341439369043707
sasrec,amazon-beauty,mmr_lam=0.4,3,AvgPop,49.222420164882024
sasrec,amazon-beauty,mmr_lam=0.2,3,NDCG@10,0.014483749866485596
sasrec,amazon-beauty,mmr_lam=0.2,3,Recall@10,0.021815160289406776
sasrec,amazon-beauty,mmr_lam=0.2,3,HR@10,0.052875958383083344
sasrec,amazon-beauty,mmr_lam=0.2,3,Diversity,0.9837661981582642
sasrec,amazon-beauty,mmr_lam=0.2,3,Coverage,0.24531712126191257
sasrec,amazon-beauty,mmr_lam=0.2,3,AvgPop,47.56185918696105
sasrec,amazon-beauty,dpp_alpha=0.5,3,NDCG@10,0.018543517217040062
sasrec,amazon-beauty,dpp_alpha=0.5,3,Recall@10,0.02915213070809841
sasrec,amazon-beauty,dpp_alpha=0.5,3,HR@10,0.06292049586772919
sasrec,amazon-beauty,dpp_alpha=0.5,3,Diversity,0.9401538372039795
sasrec,amazon-beauty,dpp_alpha=0.5,3,Coverage,0.22707854091357213
sasrec,amazon-beauty,dpp_alpha=0.5,3,AvgPop,50.189178432673174
sasrec,amazon-beauty,dpp_alpha=1.0,3,NDCG@10,0.018852990120649338
sasrec,amazon-beauty,dpp_alpha=1.0,3,Recall@10,0.029869720339775085
sasrec,amazon-beauty,dpp_alpha=1.0,3,HR@10,0.06386809796094894
sasrec,amazon-beauty,dpp_alpha=1.0,3,Diversity,0.93048095703125
sasrec,amazon-beauty,dpp_alpha=1.0,3,Coverage,0.22559973710154452
sasrec,amazon-beauty,dpp_alpha=1.0,3,AvgPop,50.39903345020373
sasrec,amazon-beauty,dpp_alpha=2.0,3,NDCG@10,0.018936732783913612
sasrec,amazon-beauty,dpp_alpha=2.0,3,Recall@10,0.029964210465550423
sasrec,amazon-beauty,dpp_alpha=2.0,3,HR@10,0.06396285444498062
sasrec,amazon-beauty,dpp_alpha=2.0,3,Diversity,0.9225383996963501
sasrec,amazon-beauty,dpp_alpha=2.0,3,Coverage,0.22658560630956293
sasrec,amazon-beauty,dpp_alpha=2.0,3,AvgPop,50.48148393821662
sasrec,amazon-beauty,dpp_alpha=4.0,3,NDCG@10,0.01899532787501812
sasrec,amazon-beauty,dpp_alpha=4.0,3,Recall@10,0.030148811638355255
sasrec,amazon-beauty,dpp_alpha=4.0,3,HR@10,0.06396285444498062
sasrec,amazon-beauty,dpp_alpha=4.0,3,Diversity,0.9160153269767761
sasrec,amazon-beauty,dpp_alpha=4.0,3,Coverage,0.22724285244824186
sasrec,amazon-beauty,dpp_alpha=4.0,3,AvgPop,50.39150004737989
sasrec,amazon-beauty,none,4,NDCG@10,0.022678757086396217
sasrec,amazon-beauty,none,4,Recall@10,0.03676772490143776
sasrec,amazon-beauty,none,4,HR@10,0.07732398062944412
sasrec,amazon-beauty,none,4,Diversity,0.8825550675392151
sasrec,amazon-beauty,none,4,Coverage,0.3008544199802826
sasrec,amazon-beauty,none,4,AvgPop,48.67255756656875
sasrec,amazon-beauty,mmr_lam=1.0,4,NDCG@10,0.022678757086396217
sasrec,amazon-beauty,mmr_lam=1.0,4,Recall@10,0.03676772490143776
sasrec,amazon-beauty,mmr_lam=1.0,4,HR@10,0.07732398062944412
sasrec,amazon-beauty,mmr_lam=1.0,4,Diversity,0.8825550675392151
sasrec,amazon-beauty,mmr_lam=1.0,4,Coverage,0.3008544199802826
sasrec,amazon-beauty,mmr_lam=1.0,4,AvgPop,48.67255756656875
sasrec,amazon-beauty,mmr_lam=0.8,4,NDCG@10,0.022057389840483665
sasrec,amazon-beauty,mmr_lam=0.8,4,Recall@10,0.0356026217341423
sasrec,amazon-beauty,mmr_lam=0.8,4,HR@10,0.07552354782819748
sasrec,amazon-beauty,mmr_lam=0.8,4,Diversity,0.909143328666687
sasrec,amazon-beauty,mmr_lam=0.8,4,Coverage,0.29937561616825503
sasrec,amazon-beauty,mmr_lam=0.8,4,AvgPop,48.225509333838716
sasrec,amazon-beauty,mmr_lam=0.6,4,NDCG@10,0.02089851349592209
sasrec,amazon-beauty,mmr_lam=0.6,4,Recall@10,0.0333784855902195
sasrec,amazon-beauty,mmr_lam=0.6,4,HR@10,0.0715436339378357
sasrec,amazon-beauty,mmr_lam=0.6,4,Diversity,0.9375969767570496
sasrec,amazon-beauty,mmr_lam=0.6,4,Coverage,0.3026618468616497
sasrec,amazon-beauty,mmr_lam=0.6,4,AvgPop,47.131479200227425
sasrec,amazon-beauty,mmr_lam=0.4,4,NDCG@10,0.01878541149199009
sasrec,amazon-beauty,mmr_lam=0.4,4,Recall@10,0.02883944660425186
sasrec,amazon-beauty,mmr_lam=0.4,4,HR@10,0.06509996950626373
sasrec,amazon-beauty,mmr_lam=0.4,4,Diversity,0.9595751166343689
sasrec,amazon-beauty,mmr_lam=0.4,4,Coverage,0.30545514295103515
sasrec,amazon-beauty,mmr_lam=0.4,4,AvgPop,45.68253577181844
sasrec,amazon-beauty,mmr_lam=0.2,4,NDCG@10,0.017295146360993385
sasrec,amazon-beauty,mmr_lam=0.2,4,Recall@10,0.025797773152589798
sasrec,amazon-beauty,mmr_lam=0.2,4,HR@10,0.05941438302397728
sasrec,amazon-beauty,mmr_lam=0.2,4,Diversity,0.9761323928833008
sasrec,amazon-beauty,mmr_lam=0.2,4,Coverage,0.32040749260598095
sasrec,amazon-beauty,mmr_lam=0.2,4,AvgPop,45.153984648915
sasrec,amazon-beauty,dpp_alpha=0.5,4,NDCG@10,0.02217632345855236
sasrec,amazon-beauty,dpp_alpha=0.5,4,Recall@10,0.03551050275564194
sasrec,amazon-beauty,dpp_alpha=0.5,4,HR@10,0.07514450699090958
sasrec,amazon-beauty,dpp_alpha=0.5,4,Diversity,0.9213058948516846
sasrec,amazon-beauty,dpp_alpha=0.5,4,Coverage,0.30282615839631943
sasrec,amazon-beauty,dpp_alpha=0.5,4,AvgPop,47.870870842414476
sasrec,amazon-beauty,dpp_alpha=1.0,4,NDCG@10,0.02255471795797348
sasrec,amazon-beauty,dpp_alpha=1.0,4,Recall@10,0.03638375923037529
sasrec,amazon-beauty,dpp_alpha=1.0,4,HR@10,0.07618686556816101
sasrec,amazon-beauty,dpp_alpha=1.0,4,Diversity,0.9071012735366821
sasrec,amazon-beauty,dpp_alpha=1.0,4,Coverage,0.30200460072297075
sasrec,amazon-beauty,dpp_alpha=1.0,4,AvgPop,48.3802520610253
sasrec,amazon-beauty,dpp_alpha=2.0,4,NDCG@10,0.022792693227529526
sasrec,amazon-beauty,dpp_alpha=2.0,4,Recall@10,0.036845747381448746
sasrec,amazon-beauty,dpp_alpha=2.0,4,HR@10,0.07770302146673203
sasrec,amazon-beauty,dpp_alpha=2.0,4,Diversity,0.8954027891159058
sasrec,amazon-beauty,dpp_alpha=2.0,4,Coverage,0.30019717384160366
sasrec,amazon-beauty,dpp_alpha=2.0,4,AvgPop,48.61670614990998
sasrec,amazon-beauty,dpp_alpha=4.0,4,NDCG@10,0.022865140810608864
sasrec,amazon-beauty,dpp_alpha=4.0,4,Recall@10,0.03701375424861908
sasrec,amazon-beauty,dpp_alpha=4.0,4,HR@10,0.0781768187880516
sasrec,amazon-beauty,dpp_alpha=4.0,4,Diversity,0.8869855403900146
sasrec,amazon-beauty,dpp_alpha=4.0,4,Coverage,0.301840289188301
sasrec,amazon-beauty,dpp_alpha=4.0,4,AvgPop,48.68462996304368
sasrec,ml-1m,none,0,NDCG@10,0.12905968725681305
sasrec,ml-1m,none,0,Recall@10,0.08956533670425415
sasrec,ml-1m,none,0,HR@10,0.5663409233093262
sasrec,ml-1m,none,0,Diversity,0.5254734754562378
sasrec,ml-1m,none,0,Coverage,0.4149448061137843
sasrec,ml-1m,none,0,AvgPop,630.054861686268
sasrec,ml-1m,mmr_lam=1.0,0,NDCG@10,0.12905968725681305
sasrec,ml-1m,mmr_lam=1.0,0,Recall@10,0.08956533670425415
sasrec,ml-1m,mmr_lam=1.0,0,HR@10,0.5663409233093262
sasrec,ml-1m,mmr_lam=1.0,0,Diversity,0.5254734754562378
sasrec,ml-1m,mmr_lam=1.0,0,Coverage,0.4149448061137843
sasrec,ml-1m,mmr_lam=1.0,0,AvgPop,630.054861686268
sasrec,ml-1m,mmr_lam=0.8,0,NDCG@10,0.12804029881954193
sasrec,ml-1m,mmr_lam=0.8,0,Recall@10,0.08837655931711197
sasrec,ml-1m,mmr_lam=0.8,0,HR@10,0.5689912438392639
sasrec,ml-1m,mmr_lam=0.8,0,Diversity,0.5786463022232056
sasrec,ml-1m,mmr_lam=0.8,0,Coverage,0.40928389470704785
sasrec,ml-1m,mmr_lam=0.8,0,AvgPop,644.7395560708961
sasrec,ml-1m,mmr_lam=0.6,0,NDCG@10,0.12404011934995651
sasrec,ml-1m,mmr_lam=0.6,0,Recall@10,0.08576761931180954
sasrec,ml-1m,mmr_lam=0.6,0,HR@10,0.5703163743019104
sasrec,ml-1m,mmr_lam=0.6,0,Diversity,0.6696630716323853
sasrec,ml-1m,mmr_lam=0.6,0,Coverage,0.4070195301443532
sasrec,ml-1m,mmr_lam=0.6,0,AvgPop,661.7124399536193
sasrec,ml-1m,mmr_lam=0.4,0,NDCG@10,0.11518779397010803
sasrec,ml-1m,mmr_lam=0.4,0,Recall@10,0.07882284373044968
sasrec,ml-1m,mmr_lam=0.4,0,HR@10,0.5537518858909607
sasrec,ml-1m,mmr_lam=0.4,0,Diversity,0.743622362613678
sasrec,ml-1m,mmr_lam=0.4,0,Coverage,0.39796207189357485
sasrec,ml-1m,mmr_lam=0.4,0,AvgPop,679.7442769587543
sasrec,ml-1m,mmr_lam=0.2,0,NDCG@10,0.10721231997013092
sasrec,ml-1m,mmr_lam=0.2,0,Recall@10,0.07053157687187195
sasrec,ml-1m,mmr_lam=0.2,0,HR@10,0.5313897728919983
sasrec,ml-1m,mmr_lam=0.2,0,Diversity,0.7811411619186401
sasrec,ml-1m,mmr_lam=0.2,0,Coverage,0.3891876592131333
sasrec,ml-1m,mmr_lam=0.2,0,AvgPop,688.4851913201921
sasrec,ml-1m,dpp_alpha=0.5,0,NDCG@10,0.11748615652322769
sasrec,ml-1m,dpp_alpha=0.5,0,Recall@10,0.07773973792791367
sasrec,ml-1m,dpp_alpha=0.5,0,HR@10,0.5534205436706543
sasrec,ml-1m,dpp_alpha=0.5,0,Diversity,0.7493403553962708
sasrec,ml-1m,dpp_alpha=0.5,0,Coverage,0.38267761109538634
sasrec,ml-1m,dpp_alpha=0.5,0,AvgPop,689.6327977472255
sasrec,ml-1m,dpp_alpha=1.0,0,NDCG@10,0.12068349123001099
sasrec,ml-1m,dpp_alpha=1.0,0,Recall@10,0.0810847282409668
sasrec,ml-1m,dpp_alpha=1.0,0,HR@10,0.5575616955757141
sasrec,ml-1m,dpp_alpha=1.0,0,Diversity,0.714360237121582
sasrec,ml-1m,dpp_alpha=1.0,0,Coverage,0.3846589300877441
sasrec,ml-1m,dpp_alpha=1.0,0,AvgPop,688.8366241510685
sasrec,ml-1m,dpp_alpha=2.0,0,NDCG@10,0.12183188647031784
sasrec,ml-1m,dpp_alpha=2.0,0,Recall@10,0.08145342022180557
sasrec,ml-1m,dpp_alpha=2.0,0,HR@10,0.5577273368835449
sasrec,ml-1m,dpp_alpha=2.0,0,Diversity,0.6924521327018738
sasrec,ml-1m,dpp_alpha=2.0,0,Coverage,0.3829606566657232
sasrec,ml-1m,dpp_alpha=2.0,0,AvgPop,690.0203081000496
sasrec,ml-1m,dpp_alpha=4.0,0,NDCG@10,0.12266495078802109
sasrec,ml-1m,dpp_alpha=4.0,0,Recall@10,0.08269596099853516
sasrec,ml-1m,dpp_alpha=4.0,0,HR@10,0.5554082989692688
sasrec,ml-1m,dpp_alpha=4.0,0,Diversity,0.6784374713897705
sasrec,ml-1m,dpp_alpha=4.0,0,Coverage,0.3823945655250495
sasrec,ml-1m,dpp_alpha=4.0,0,AvgPop,689.5547291701176
sasrec,ml-1m,none,1,NDCG@10,0.13653260469436646
sasrec,ml-1m,none,1,Recall@10,0.09130151569843292
sasrec,ml-1m,none,1,HR@10,0.5916846394538879
sasrec,ml-1m,none,1,Diversity,0.5558933615684509
sasrec,ml-1m,none,1,Coverage,0.37701669968864987
sasrec,ml-1m,none,1,AvgPop,871.4342719893987
sasrec,ml-1m,mmr_lam=1.0,1,NDCG@10,0.13653260469436646
sasrec,ml-1m,mmr_lam=1.0,1,Recall@10,0.09130151569843292
sasrec,ml-1m,mmr_lam=1.0,1,HR@10,0.5916846394538879
sasrec,ml-1m,mmr_lam=1.0,1,Diversity,0.5558933615684509
sasrec,ml-1m,mmr_lam=1.0,1,Coverage,0.37701669968864987
sasrec,ml-1m,mmr_lam=1.0,1,AvgPop,871.4342719893987
sasrec,ml-1m,mmr_lam=0.8,1,NDCG@10,0.13478414714336395
sasrec,ml-1m,mmr_lam=0.8,1,Recall@10,0.09005535393953323
sasrec,ml-1m,mmr_lam=0.8,1,HR@10,0.5936723351478577
sasrec,ml-1m,mmr_lam=0.8,1,Diversity,0.6019463539123535
sasrec,ml-1m,mmr_lam=0.8,1,Coverage,0.36626096801585056
sasrec,ml-1m,mmr_lam=0.8,1,AvgPop,885.0456849428524
sasrec,ml-1m,mmr_lam=0.6,1,NDCG@10,0.12958836555480957
sasrec,ml-1m,mmr_lam=0.6,1,Recall@10,0.08659043908119202
sasrec,ml-1m,mmr_lam=0.6,1,HR@10,0.5896968841552734
sasrec,ml-1m,mmr_lam=0.6,1,Diversity,0.678343653678894
sasrec,ml-1m,mmr_lam=0.6,1,Coverage,0.3611661477497877
sasrec,ml-1m,mmr_lam=0.6,1,AvgPop,896.6772734802054
sasrec,ml-1m,mmr_lam=0.4,1,NDCG@10,0.12068261206150055
sasrec,ml-1m,mmr_lam=0.4,1,Recall@10,0.07977932691574097
sasrec,ml-1m,mmr_lam=0.4,1,HR@10,0.5764452815055847
sasrec,ml-1m,mmr_lam=0.4,1,Diversity,0.7460528016090393
sasrec,ml-1m,mmr_lam=0.4,1,Coverage,0.3529578262100198
sasrec,ml-1m,mmr_lam=0.4,1,AvgPop,904.165164816962
sasrec,ml-1m,mmr_lam=0.2,1,NDCG@10,0.11155258864164352
sasrec,ml-1m,mmr_lam=0.2,1,Recall@10,0.07123444974422455
sasrec,ml-1m,mmr_lam=0.2,1,HR@10,0.5491138100624084
sasrec,ml-1m,mmr_lam=0.2,1,Diversity,0.7834793329238892
sasrec,ml-1m,mmr_lam=0.2,1,Coverage,0.3458816869515992
sasrec,ml-1m,mmr_lam=0.2,1,AvgPop,886.9294682789465
sasrec,ml-1m,dpp_alpha=0.5,1,NDCG@10,0.12331916391849518
sasrec,ml-1m,dpp_alpha=0.5,1,Recall@10,0.07953482121229172
sasrec,ml-1m,dpp_alpha=0.5,1,HR@10,0.5781016945838928
sasrec,ml-1m,dpp_alpha=0.5,1,Diversity,0.74223393201828
sasrec,ml-1m,dpp_alpha=0.5,1,Coverage,0.34022077554486274
sasrec,ml-1m,dpp_alpha=0.5,1,AvgPop,912.7400198774226
sasrec,ml-1m,dpp_alpha=1.0,1,NDCG@10,0.1268487423658371
sasrec,ml-1m,dpp_alpha=1.0,1,Recall@10,0.08226601034402847
sasrec,ml-1m,dpp_alpha=1.0,1,HR@10,0.5829054117202759
sasrec,ml-1m,dpp_alpha=1.0,1,Diversity,0.7078929543495178
sasrec,ml-1m,dpp_alpha=1.0,1,Coverage,0.3458816869515992
sasrec,ml-1m,dpp_alpha=1.0,1,AvgPop,921.5562696703661
sasrec,ml-1m,dpp_alpha=2.0,1,NDCG@10,0.12850321829319
sasrec,ml-1m,dpp_alpha=2.0,1,Recall@10,0.08360233902931213
sasrec,ml-1m,dpp_alpha=2.0,1,HR@10,0.5847275257110596
sasrec,ml-1m,dpp_alpha=2.0,1,Diversity,0.6865391135215759
sasrec,ml-1m,dpp_alpha=2.0,1,Coverage,0.34673082366260966
sasrec,ml-1m,dpp_alpha=2.0,1,AvgPop,927.7380155706477
sasrec,ml-1m,dpp_alpha=4.0,1,NDCG@10,0.12967807054519653
sasrec,ml-1m,dpp_alpha=4.0,1,Recall@10,0.08425261080265045
sasrec,ml-1m,dpp_alpha=4.0,1,HR@10,0.5868809223175049
